ID,MakeText,ModelText,ModelTypeText,TypeName,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText1076.0,Mercedes-Benz,S 500,S 500,S 500,Purple,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,10,1999,Benzin,306,schwarz,32000,"Ab MFK",5,Automat
319.0,MG,MGC,C GT,GT,Gray,Coupé,2912,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1968,Benzin,135,mehrfarbig,48800,"Ab MFK",4,Schaltgetriebe
458.0,Aston Martin,DB9,DB9 Volante,DB9 Volante,Red,Cabriolet,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,5,2006,Benzin,457,schwarz,41000,"Ab MFK",4,Automat sequentiell
493.0,Mercedes-Benz,E 420,E 420 Avantgarde,E 420 Avantgarde,Red,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,5,1996,Benzin,279,grau,132600,"Ab MFK",5,Automat
798.0,Maserati,GHIBLI,Ghibli 2.8 GT,Ghibli 2.8 GT,Black,Coupé,2788,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1996,Benzin,284,beige,40600,"Ab MFK",5,Automat
1032.0,BMW,645,645i,645i,Silver,Coupé,4398,Zuzwil,283 g/km,Occasion,null,11.7 l/100km,2,Hinterradantrieb,1,2004,Benzin,333,schwarz,79100,"Ab MFK",4,Automatik-Getriebe
157.0,BMW,X3,X3 3.0i,X3 3.0i,Blue,SUV / Geländewagen,2979,Zuzwil,276 g/km,Occasion,null,11.4 l/100km,5,Allrad,10,2004,Benzin,231,beige,86200,"Ab MFK",5,Automatik-Getriebe
236.0,Ruf,null,CTR,CTR,Gold,Coupé,3400,Zuzwil,null,Occasion,null,null,2,null,1,1990,Benzin,469,blau,46000,"Ab MFK",2,null
289.0,BMW,X5,X5 4.4i,X5 4.4i,Gray,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,1,2001,Benzin,286,grau,113000,"Ab MFK",5,Automat sequentiell
299.0,Aston Martin,DBS,DBS Coupé,DBS Coupé,Gray,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,schwarz,5000,"Ab MFK",2,Schaltgetriebe manuell
323.0,VW,GOLF,Golf 2.0 TSI R 4Motion,Golf 2.0 TSI R 4Motion,Gray,Limousine,1984,Zuzwil,199 g/km,Occasion,G,8.5 l/100km,5,Allrad,3,2011,Benzin,270,schwarz,36300,"Ab MFK",5,Schaltgetriebe manuell
354.0,Mercedes-Benz,CL 500,CL 500,CL 500,Gray,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,schwarz,55900,"Ab MFK",4,Automat
561.0,BMW,540,540i,540i,Black,Limousine,4398,Zuzwil,292 g/km,Occasion,null,12.1 l/100km,4,Hinterradantrieb,11,1998,Benzin,286,schwarz,93000,"Ab MFK",5,Automatik-Getriebe
567.0,BMW,X5,X5 4.4i,X5 4.4i,Black,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,12,2000,Benzin,286,grau,3600,"Ab MFK",5,Automat sequentiell
601.0,Aston Martin,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,Black,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,7,2007,Benzin,385,schwarz,28800,"Ab MFK",2,Schaltgetriebe manuell
628.0,Nissan,MURANO,Murano 3.5 V6,Murano 3.5 V6,Black,SUV / Geländewagen,3498,Zuzwil,295 g/km,Occasion,G,12.3 l/100km,5,Allrad,10,2005,Benzin,235,beige,54500,"Ab MFK",5,Automat stufenlos, sequentiell
264.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,Gray,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,8,2008,Benzin,500,braun,28000,"Ab MFK",5,Automat
591.0,Mercedes-Benz,C 63 AMG,C 63 AMG Avantgarde,C 63 AMG Avantgarde,Black,Kombi,6208,Zuzwil,316 g/km,Occasion,G,13.6 l/100km,5,Hinterradantrieb,1,2009,Benzin,457,schwarz,57400,"Ab MFK",5,Automat sequentiell
20.0,Mercedes-Benz,SL 55 AMG,SL 55 AMG,SL 55 AMG,Gray,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,3,2006,Benzin,517,schwarz,47000,"Ab MFK",2,Automat sequentiell
434.0,BMW,M5,M5,M5,Green,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,8,2005,Benzin,503,schwarz,33600,"Ab MFK",5,Automatisiertes Schaltgetriebe
441.0,Bentley,TURBO,Turbo R,Turbo R,Red,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,5,1990,Benzin,320,null,60100,"Ab MFK",5,Automat
474.0,VW,PHAETON,Phaeton 3.0 TDi V6 4M,Phaeton 3.0 TDi V6 4M,Red,Limousine,2967,Zuzwil,240 g/km,Occasion,G,9.1 l/100km,4,Allrad,7,2008,Diesel,240,schwarz,84600,"Ab MFK",5,Automat
498.0,BMW,M3,M3,M3,Red,Coupé,3246,Zuzwil,323 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2001,Benzin,343,schwarz,127800,"Ab MFK",5,Schaltgetriebe manuell
695.0,Lotus,ELISE,Elise,Elise,Black,Cabriolet,1796,Zuzwil,183 g/km,Occasion,G,7.7 l/100km,2,Hinterradantrieb,6,2001,Benzin,120,schwarz,75100,"Ab MFK",2,Schaltgetriebe manuell
786.0,BMW,3.0,3.0 CSL,CSL,Black,Limousine,3003,Zuzwil,null,Occasion,null,null,2,null,1,1973,Benzin,200,schwarz,129800,"Ab MFK",0,null
1008.0,BMW,745,745i,745i,Silver,Limousine,4398,Zuzwil,276 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,12,2004,Benzin,333,schwarz,27600,"Ab MFK",5,Automat sequentiell
137.0,Mercedes-Benz,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,Blue,Limousine,5461,Zuzwil,231 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,5,2011,Benzin,525,schwarz,31400,"Ab MFK",4,Automat sequentiell
143.0,Mercedes-Benz,S 65 AMG,S 65 AMG L,S 65 AMG L,Blue,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,8,2006,Benzin,612,schwarz,68800,"Ab MFK",5,Automat sequentiell
150.0,Mercedes-Benz,CL 500,CL 500,CL 500,Blue,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.4 l/100km,2,Hinterradantrieb,12,2001,Benzin,306,schwarz,116100,"Ab MFK",4,Automat
615.0,Lamborghini,DIABLO,Diablo 5.7,Diablo 5.7,Black,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,2000,Benzin,492,schwarz,20600,"Ab MFK",2,Schaltgetriebe manuell
854.0,Aston Martin,DB9,DB9,DB9,Silver,Coupé,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,1,2005,Benzin,457,schwarz,40800,"Ab MFK",4,Automat sequentiell
912.0,BMW,535,535d,535d,Silver,Limousine,2993,Zuzwil,211 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,1,2006,Diesel,272,grau,29900,"Ab MFK",5,Automat sequentiell
922.0,Mercedes-Benz,SL 500,SL 500,SL 500,Silver,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,306,beige,64000,"Ab MFK",2,Automat
944.0,Ferrari,F355,F355 Berlinetta,F355 Berlinetta,Silver,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1999,Benzin,380,schwarz,29000,"Ab MFK",2,Automatisiertes Schaltgetriebe
1050.0,Ford,ESCORT,ESCORT RS 2000,RS 2000,Silver,Coupé,1993,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1978,Benzin,110,schwarz,96600,null,5,Schaltgetriebe
1129.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,White,Limousine,4170,Zuzwil,322 g/km,Occasion,null,13.4 l/100km,4,Allrad,3,1996,Benzin,300,blau,143700,"Ab MFK",5,Automat sequentiell
229.0,Porsche,CAYENNE,Cayenne Turbo S,Cayenne Turbo S,Yellow,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,9,2006,Benzin,521,schwarz,91600,"Ab MFK",5,Automat
394.0,Bentley,CONTINENTAL,Continental Supersports Conv.,Continental Supersports Conv.,Green,Cabriolet,5998,Zuzwil,388 g/km,Occasion,G,16.7 l/100km,2,Allrad,9,2010,Benzin,630,mehrfarbig,15000,"Ab MFK",2,Automat sequentiell
671.0,Rolls-Royce,Silver Spirit,Silver Spirit Mk. I,Mk. I,Black,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1983,Benzin,201,mehrfarbig,99300,"Ab MFK",5,Automatik-Getriebe
817.0,Porsche,911,911 GT3 CUP,GT3 CUP,Black,Coupé,3600,Zuzwil,null,Occasion,null,null,2,null,5,2000,Benzin,370,null,7000,"Ab MFK", "Tuning",0,Schaltgetriebe
43.0,Mercedes-Benz,SL 500,SL 500,SL 500,Beige,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1996,Benzin,320,blau,34000,"Ab MFK",0,Automat
711.0,Audi,RS4,RS4 Cabriolet 4.2 quattro,RS4 Cabriolet 4.2 quattro,Black,Cabriolet,4163,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2006,Benzin,420,schwarz,34650,"Ab MFK",4,Schaltgetriebe manuell
806.0,Honda,ACCORD,Accord Coupé V6 3.0i VTEC,Accord Coupé V6 3.0i VTEC,Black,Coupé,2997,Zuzwil,253 g/km,Occasion,G,10.7 l/100km,2,Vorderradantrieb,7,1998,Benzin,200,anthrazit,186000,"Ab MFK",5,Automat
896.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,Silver,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,29300,"Ab MFK", "Tuning",5,Automat sequentiell
911.0,Porsche,911,911 GT3,911 GT3,Silver,Coupé,3600,Zuzwil,320 g/km,Occasion,null,12.9 l/100km,2,Hinterradantrieb,3,2000,Benzin,360,schwarz,42500,"Ab MFK",4,Schaltgetriebe manuell
268.0,Ruf,null,CTR 2 Sport,CTR 2 Sport,Gray,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Allrad,10,1997,Benzin,580,schwarz,20900,null,2,Schaltgetriebe manuell
297.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,Gray,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2004,Benzin,450,schwarz,93500,"Ab MFK",5,Automat sequentiell
500.0,Jaguar,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,Red,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,1,2000,Benzin,276,beige,44200,"Ab MFK",5,Automat
607.0,Mercedes-Benz,SLK 230,SLK 230 Kompressor,SLK 230 Kompressor,Black,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,197,schwarz,38700,"Ab MFK",2,Automatik-Getriebe
691.0,Chrysler,VIPER,Viper RT/10,Viper RT/10,Black,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,364,grau,20000,"Ab MFK",2,Schaltgetriebe manuell
883.0,Renault,SPORT SPIDER,Spider 2.0 16V TURBO,Spider 2.0 16V TURBO,Silver,Cabriolet,1998,Zuzwil,null,Occasion,null,8.7 l/100km,2,Hinterradantrieb,6,1997,Benzin,200,schwarz,23500,null,2,Schaltgetriebe manuell
126.0,BMW,728,728i,728i,Blue,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.3 l/100km,4,Hinterradantrieb,5,1998,Benzin,193,schwarz,26200,"Ab MFK",5,Automatik-Getriebe
149.0,Ferrari,F430,F430 Spider,F430 Spider,Blue,Cabriolet,4308,Porrentruy,420 g/km,Occasion,G,18.3 l/100km,2,Hinterradantrieb,6,2007,Benzin,486,rot,53500,"Ab MFK",2,Automatisiertes Schaltgetriebe
986.0,Mercedes-Benz,SL 500,SL 500,SL 500,Silver,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,3,2002,Benzin,306,anthrazit,19200,"Ab MFK",2,Automat
433.0,Porsche,911,911 Turbo,911 Turbo,Green,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,1,2004,Benzin,610,schwarz,47500,"Ab MFK",4,Schaltgetriebe manuell
476.0,BMW,M5,M5,M5,Red,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,4,1999,Benzin,400,braun,29800,"Ab MFK",5,Schaltgetriebe manuell
590.0,Maserati,QUATTROPORTE,Quattroporte 4.2 Sport GT,Quattroporte 4.2 Sport GT,Black,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2006,Benzin,400,schwarz,24300,"Ab MFK",5,Automatisiertes Schaltgetriebe
618.0,BMW,750,750i xDrive,750i xDrive,Black,Limousine,4395,Zuzwil,278 g/km,Occasion,G,11.9 l/100km,4,Allrad,10,2009,Benzin,408,mehrfarbig,45000,"Ab MFK",5,Automat
716.0,BMW,540,540i,540i,Black,Limousine,4398,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,7,1996,Benzin,286,schwarz,141000,"Ab MFK",5,Automat
282.0,Maserati,SPYDER GT,Spyder GT,Spyder GT,Gray,Cabriolet,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,6,2003,Benzin,390,schwarz,50300,"Ab MFK",2,Automatik-Getriebe
758.0,Renault,Alpine A110,Alpine A110 Modell 1400 FASA,Modell 1400 FASA,Black,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,93,schwarz,90000,"Ab MFK",2,Schaltgetriebe
1108.0,Autobianchi,A112,A112 Abarth Serie II,Abarth Serie II,White,Kleinwagen,981,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,6,1974,Benzin,57,mehrfarbig,9999,null,2,Schaltgetriebe
437.0,Alfa Romeo,GTV,GTV 6 2.5,6 2.5,Orange,Coupé,2491,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1984,Benzin,160,anthrazit,584,null,4,Schaltgetriebe
74.0,Lamborghini,DIABLO,Diablo 5.7,Diablo 5.7,Blue,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1993,Benzin,492,beige,26800,"Ab MFK",2,Schaltgetriebe manuell
1005.0,Mercedes-Benz,280,280 3.5 V8 Cabrio,3.5 V8 Cabrio,Silver,Cabriolet,3499,Sursee,null,Occasion,null,null,2,null,2,1971,Benzin,200,beige,500,null,4,null
1085.0,Renault,ALPINE,ALPINE A310 2700 VA,A310 2700 VA,White,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,blau,11200,"Ab MFK",0,Schaltgetriebe
300.0,Mercedes-Benz,S 500,S 500,S 500,Gray,Limousine,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,9,1999,Benzin,299,schwarz,112800,"Ab MFK",5,Automat
531.0,BMW,X5,X5 4.4i,X5 4.4i,Black,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,5,2003,Benzin,286,grau,66800,"Ab MFK",5,Automat sequentiell
750.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,Black,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1995,Benzin,226,schwarz,46500,"Ab MFK",5,Automat
802.0,Mercedes-Benz,CLK 63 AMG,CLK 63 AMG Black Series,CLK 63 AMG Black Series,Black,Coupé,6209,Zuzwil,369 g/km,Occasion,G,15.3 l/100km,2,Hinterradantrieb,6,2008,Benzin,507,schwarz,45000,"Ab MFK",2,Automat sequentiell
1103.0,De Tomaso,PANTERA,PANTERA,null,White,Limousine,5752,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,1974,Benzin,0,schwarz,68100,null,2,Schaltgetriebe
12.0,BMW,X5,X5 4.6is,X5 4.6is,Gray,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,11,2002,Benzin,347,schwarz,26500,"Ab MFK",5,Automat sequentiell
608.0,Saab,9-3,9-3 2.0i-16 TS Aero,9-3 2.0i-16 TS Aero,Black,Limousine,1985,Zuzwil,216 g/km,Occasion,G,9.0 l/100km,3,Vorderradantrieb,9,2001,Benzin,205,schwarz,134600,"Ab MFK",5,Schaltgetriebe manuell
655.0,BMW,730,730d,730d,Black,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,beige,62000,"Ab MFK",5,Automat sequentiell
683.0,Lotus,ESPRIT,Esprit 3.5 V8 SE,Esprit 3.5 V8 SE,Black,Coupé,3506,Zuzwil,366 g/km,Neu,G,15.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,354,null,150,"Ab MFK",2,Schaltgetriebe manuell
123.0,Alpina,5 SERIES,5 SERIES B7 TURBO,B7 TURBO,Blue,Limousine,3428,Zuzwil,null,Occasion,null,null,4,null,5,1986,Benzin,300,schwarz,199300,"Ab MFK",0,null
176.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,Blue,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,3,2005,Benzin,400,braun,8000,"Ab MFK",2,Automatik-Getriebe
224.0,Ferrari,456,456M GT,456M GT,Yellow,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,5,1999,Benzin,442,null,49000,"Ab MFK",4,Schaltgetriebe manuell
241.0,Porsche,911,911 Carrera Cabrio,911 Carrera Cabrio,Gray,Cabriolet,3596,Zuzwil,270 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,6,2005,Benzin,325,schwarz,20400,"Ab MFK",2,Schaltgetriebe manuell
28.0,Porsche,911,911 Carrera,911 Carrera,Gray,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Hinterradantrieb,7,1998,Benzin,300,schwarz,89500,"Ab MFK",4,Automat
428.0,Chevrolet,CORVETTE,Corvette ZR1,Corvette ZR1,Green,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,6,2009,Benzin,647,schwarz,6300,"Ab MFK",2,Schaltgetriebe manuell
682.0,Mercedes-Benz,SL 55 AMG,SL 55 AMG,SL 55 AMG,Black,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,4,2002,Benzin,476,beige,31200,"Ab MFK",2,Automat
1025.0,Chevrolet,CORVETTE,Corvette Z06,Corvette Z06,Silver,Coupé,7011,Zuzwil,350 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,3,2010,Benzin,512,schwarz,24000,"Ab MFK",2,Schaltgetriebe manuell
1039.0,BMW,M6,M6,M6,Silver,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,2,2007,Benzin,507,weiss,32000,"Ab MFK",4,Automatisiertes Schaltgetriebe
339.0,Dodge,VIPER,VIPER,null,Gray,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,364,grau,37900,"Ab MFK",2,Schaltgetriebe
427.0,Audi,S8,S8 4.2 quattro,S8 4.2 quattro,Green,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,7,1998,Benzin,340,beige,55000,"Ab MFK",5,Automatik-Getriebe
675.0,Mercedes-Benz,S 500,S 500,S 500,Black,Limousine,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,10,1999,Benzin,299,schwarz,51000,"Ab MFK",5,Automat
881.0,Renault,R5,R5 Alpine,Alpine,Silver,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,7,1981,Benzin,93,mehrfarbig,147800,null,5,Schaltgetriebe
1067.0,Renault,Alpine A110,Alpine A110 1300,1300,Silver,Coupé,1288,Zuzwil,null,Occasion,null,null,2,null,0,1973,Benzin,0,schwarz,75700,"Ab MFK",2,Schaltgetriebe
1109.0,Alfa Romeo,SPIDER,SPIDER 1300 Junior,1300 Junior,White,Cabriolet,1290,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,3,1970,Benzin,88,schwarz,106000,"Ab MFK",3,Schaltgetriebe
562.0,Trabant,null,1300S Trabusa,1300S Trabusa,Black,Limousine,1299,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,1,2009,Benzin,0,schwarz,999,"Rennwagen",0,Schaltgetriebe
68.0,Renault,Alpine A110,Alpine A110 1600 SX,1600 SX,Blue,Coupé,1635,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1976,Benzin,120,schwarz,60000,"Ab MFK",2,Schaltgetriebe
320.0,Porsche,924,924,null,Gray,Coupé,1983,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1978,Benzin,125,braun,51000,"Ab MFK",4,Schaltgetriebe manuell
381.0,BMW,323,323 323i,323i,Green,Limousine,2315,Zuzwil,null,Occasion,null,9.6 l/100km,2,Hinterradantrieb,10,1980,Benzin,143,mehrfarbig,176000,"Ab MFK",5,Schaltgetriebe
479.0,Mercedes-Benz,CL 600,CL 600,CL 600,Red,Coupé,5987,Zuzwil,400 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,394,null,36600,"Ab MFK",4,Automat
71.0,Mercedes-Benz,SLR,SLR McLaren Coupé,McLaren Coupé,Blue,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2005,Benzin,626,rot,26400,"Ab MFK",2,Automatik-Getriebe
743.0,Lamborghini,MURCIÉLAGO,Murciélago LP670-4 SV Cpé,Murciélago LP670-4 SV Cpé,Black,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,7,2009,Benzin,670,anthrazit,9500,"Ab MFK",2,Automatisiertes Schaltgetriebe
793.0,Lotus,null,HKT Seven GTS,HKT Seven GTS,Black,Cabriolet,1781,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,2005,Benzin,225,schwarz,16000,"Ab MFK",2,Schaltgetriebe
1090.0,BMW,330,330i,330i,White,Limousine,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2000,Benzin,231,schwarz,49700,"Ab MFK",5,Automat
121.0,Bentley,BROOKLANDS,Brooklands,Brooklands,Blue,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1995,Benzin,245,null,39100,"Ab MFK",5,Automat
130.0,MG,null,Roadster,Roadster,Blue,Coupé,1489,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1957,Benzin,68,schwarz,37000,"Ab MFK",2,Schaltgetriebe
819.0,BMW,328,328i A Cabrio,328i A Cabrio,Black,Cabriolet,2792,Zuzwil,null,Occasion,null,10.4 l/100km,2,Hinterradantrieb,8,1995,Benzin,193,beige,49900,"Ab MFK",4,Automat
86.0,Daihatsu,CHARADE,Charade 1.0 Turbo,Charade 1.0 Turbo,Blue,Kleinwagen,993,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,9,1985,Benzin,68,mehrfarbig,61800,"Ab MFK",4,Schaltgetriebe manuell
992.0,Renault,R5,R5 Alpine Turbo,Alpine Turbo,Silver,Coupé,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,8,1984,Benzin,107,grau,172800,"Ab MFK",4,Schaltgetriebe
1030.0,Mercedes-Benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,Silver,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,10,2002,Benzin,476,schwarz,52400,"Ab MFK",5,Automat sequentiell
210.0,Ferrari,F430,F430,F430,Other,Coupé,4308,Zuzwil,420 g/km,Occasion,G,18.3 l/100km,2,Hinterradantrieb,6,2005,Benzin,486,schwarz,29300,"Ab MFK",2,Automatik-Getriebe
227.0,Mazda,626,626 2.0i-16V HPV,626 2.0i-16V HPV,Yellow,Limousine,1991,Zuzwil,195 g/km,Occasion,null,8.1 l/100km,5,Vorderradantrieb,8,2001,Benzin,136,null,158000,"Ab MFK",5,Automatik-Getriebe
247.0,Jaguar,S-TYPE,S-Type 4.2 V8 S/C R,S-Type 4.2 V8 S/C R,Gray,Limousine,4196,Zuzwil,314 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,7,2002,Benzin,396,schwarz,32900,"Ab MFK",5,Automat
32.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,Gray,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,9,1997,Benzin,300,schwarz,125400,null,5,Automat
430.0,Mercedes-Benz,SL 63 AMG,SL 63 AMG,SL 63 AMG,Green,Cabriolet,6209,Zuzwil,328 g/km,Occasion,G,14.1 l/100km,2,Hinterradantrieb,1,2009,Benzin,525,schwarz,84000,"Ab MFK",2,Automatisiertes Schaltgetriebe
5.0,Porsche,CAYENNE,Cayenne Turbo Techart Magnum Kit,Cayenne Turbo Techart Magnum Kit,Gray,SUV / Geländewagen,4806,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,5,Allrad,1,2010,Benzin,500,schwarz,2900,"Ab MFK",5,Automat sequentiell
629.0,Ferrari,F355,F355 Berlinetta,F355 Berlinetta,Black,Coupé,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,3,1998,Benzin,380,schwarz,32800,"Ab MFK",2,Schaltgetriebe manuell
756.0,Porsche,911,911 Carrera 4S Cabrio,911 Carrera 4S Cabrio,Black,Cabriolet,3824,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Allrad,5,2006,Benzin,355,schwarz,30600,"Ab MFK",2,Schaltgetriebe manuell
973.0,Alpina,3 SERIES,B3 3.3 S,B3 3.3 S,Silver,Limousine,3346,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,305,schwarz,54100,"Ab MFK",5,Schaltgetriebe manuell
1015.0,Mercedes-Benz,ML 400,ML 400 CDI,ML 400 CDI,Silver,SUV / Geländewagen,3996,Zuzwil,288 g/km,Occasion,G,10.9 l/100km,5,Allrad,11,2002,Diesel,250,schwarz,87800,"Ab MFK",5,Automat
